010  00519 |Loss: 0.550 | Acc: 73.958% 
010  00520 |Loss: 0.540 | Acc: 75.893% 
010  00521 |Loss: 0.529 | Acc: 77.344% 
010  00522 |Loss: 0.514 | Acc: 77.778% 
010  00523 |Loss: 0.506 | Acc: 79.375% 
010  00524 |Loss: 0.502 | Acc: 78.977% 
010  00525 |Loss: 0.499 | Acc: 79.688% 
010  00526 |Loss: 0.508 | Acc: 79.327% 
010  00527 |Loss: 0.512 | Acc: 79.018% 
010  00528 |Loss: 0.503 | Acc: 79.167% 
010  00529 |Loss: 0.512 | Acc: 77.734% 
010  00530 |Loss: 0.503 | Acc: 77.574% 
010  00531 |Loss: 0.510 | Acc: 77.431% 
010  00532 |Loss: 0.512 | Acc: 77.632% 
010  00533 |Loss: 0.503 | Acc: 78.438% 
010  00534 |Loss: 0.508 | Acc: 78.274% 
010  00535 |Loss: 0.509 | Acc: 77.841% 
010  00536 |Loss: 0.514 | Acc: 77.174% 
010  00537 |Loss: 0.511 | Acc: 77.344% 
010  00538 |Loss: 0.521 | Acc: 77.000% 
010  00539 |Loss: 0.527 | Acc: 75.962% 
010  00540 |Loss: 0.524 | Acc: 76.389% 
010  00541 |Loss: 0.526 | Acc: 76.339% 
010  00542 |Loss: 0.527 | Acc: 76.509% 
010  00543 |Loss: 0.529 | Acc: 76.458% 
010  00544 |Loss: 0.527 | Acc: 76.815% 
010  00545 |Loss: 0.530 | Acc: 76.758% 
010  00546 |Loss: 0.537 | Acc: 75.947% 
010  00547 |Loss: 0.533 | Acc: 75.919% 
010  00548 |Loss: 0.527 | Acc: 76.071% 
010  00549 |Loss: 0.536 | Acc: 75.174% 
010  00550 |Loss: 0.537 | Acc: 75.169% 
010  00551 |Loss: 0.532 | Acc: 75.493% 
010  00552 |Loss: 0.538 | Acc: 75.000% 
010  00553 |Loss: 0.533 | Acc: 75.156% 
010  00554 |Loss: 0.533 | Acc: 75.152% 
010  00555 |Loss: 0.532 | Acc: 75.000% 
010  00556 |Loss: 0.535 | Acc: 74.855% 
010  00557 |Loss: 0.529 | Acc: 75.426% 
010  00558 |Loss: 0.530 | Acc: 75.000% 
010  00559 |Loss: 0.529 | Acc: 75.000% 
010  00560 |Loss: 0.534 | Acc: 74.601% 
010  00561 |Loss: 0.534 | Acc: 74.609% 
010  00562 |Loss: 0.531 | Acc: 74.745% 
010  00563 |Loss: 0.528 | Acc: 74.750% 
010  00564 |Loss: 0.530 | Acc: 74.755% 
010  00565 |Loss: 0.530 | Acc: 74.880% 
010  00566 |Loss: 0.532 | Acc: 74.646% 
010  00567 |Loss: 0.531 | Acc: 74.653% 
010  00568 |Loss: 0.530 | Acc: 74.545% 
010  00569 |Loss: 0.529 | Acc: 74.554% 
010  00570 |Loss: 0.526 | Acc: 74.556% 
